"grdc_no","wmo_reg","sub_reg","river","station","country","lat","lon","area","altitude","d_start","d_end","d_yrs","d_miss","m_start","m_end","m_yrs","m_miss","t_start","t_end","t_yrs","lta_discharge","r_volume_yr","r_height_yr","miss"
6606701,6,6061,"THAMES, RIVER","DAYS WEIR","GB",51.63851717,-1.17947468,3444.7,45.8,1938,2015,78,0,NA,NA,NA,NA,1938,2015,78,"28.724","0.905840064","262.9663146",9.76
6608501,6,6080,"WYE, RIVER","REDBROOK","GB",51.79633583,-2.686274521,4010,9.2,1936,2019,84,0,NA,NA,NA,NA,1936,2019,84,"73.08","2.30465088","574.7259052",0.61
6609500,6,6091,"SEVERN, RIVER","BEWDLEY","GB",52.38303495,-2.321266282,4325,17,1921,2019,99,0.002779554,1965,1984,20,15,1921,2019,99,"61.825","1.9497132","450.8007399",0.61
6642100,6,6421,"PRUT","CHERNIVTSI","UA",48.299999,25.933332,6890,160,1971,1995,25,0.043806812,1931,1995,65,13.84615385,1931,1995,65,"72.319","2.280651984","331.0089962",58.54
6659610,6,6591,"DRINIT TE ZI, LUMI I","URA E DODES","AL",41.88,20.3,5400,-999,NA,NA,NA,NA,1976,1984,9,0,1976,1984,9,"97.904","3.087500544","571.75936",85.37
6660400,6,6600,"VJOSES, LUMI I","DOREZ","AL",40.232082,20.3325,5420,-999,NA,NA,NA,NA,1965,1984,20,0,1965,1984,20,"145.261","4.580950896","845.1938923",85.37
6665100,6,6651,"MARITSA RIVER","MERIC KOEP","TR",41.192501,26.417917,27251,-999,1975,1986,12,36.36137382,1975,1986,12,36.36363636,1975,1986,12,"191.851","6.050213136","222.0180227",88.41
6667100,6,6670,"KOCASU","AKCASUSURLUK","TR",40.299583,28.438334,21611,-999,1975,1986,12,27.25236436,1975,1986,12,27.27272727,1975,1986,12,"150.991","4.761652176","220.3346525",85.98
6667300,6,6670,"GEDIZ NEHRI","MANISA","TR",38.619583,27.430834,15616,-999,1975,1986,12,26.48083624,1975,1986,12,26.51515152,1975,1986,12,"62.228","1.962422208","125.6674057",85.77
6667400,6,6670,"BUYUK MENDERES NEHRI","SOEKE","TR",37.751251,27.415417,23889,10,1975,1982,8,14.27454048,1976,1983,8,0,1975,1983,9,"112.63","3.55189968","148.6834811",88.41
6680200,6,6801,"IRSHA","UKRAINKA","UA",50.766667,29.383333,2600,129,1978,1980,3,0,1978,1980,3,0,1978,1980,3,"12.976","0.409211136","157.3888985",95.12
6680420,6,6801,"TRUBEZH","PEREYASLAV-KHMELNYTSKYY","UA",50.083333,31.466667,3430,-999,1978,1987,10,0,1978,1987,10,0,1978,1987,10,"6.577","0.207412272","60.47005015",78.05
6680600,6,6801,"DESNA","KOLYCHOVKA (CHERNIGOV)","UA",51.416667,31.3,81400,104,NA,NA,NA,NA,1884,1985,102,3.032786885,1884,1985,102,"324.849","10.24443806","125.8530475",82.93
6680800,6,6801,"DNIEPER","DNEPR POWER PLANT","UA",47.92,35.15,463000,44,1955,1984,30,0.100383282,1952,1984,33,0,1952,1984,33,"1513.839","47.7404267","103.1110728",85.37
6680802,6,6801,"DNIEPER","KAKHOVSKOYE VODOKHRANILISHCHE GES","UA",46.77,33.18,482000,-999,1959,1988,30,0,NA,NA,NA,NA,1959,1988,30,"1349.752","42.56577907","88.31074496",75.61
6681200,6,6812,"SERET","CHORTKIV (CHORTKOV)","UA",49.016667,25.8,3170,209,1978,1987,10,20.01642935,1978,1987,10,20,1978,1987,10,"12.999","0.409936464","129.3174965",82.93
6681300,6,6811,"PIVDENNYY BUH","ALEKSANDROVKA","UA",47.7,31.266667,46200,1,NA,NA,NA,NA,1965,1984,20,0,1965,1984,20,"110.184","3.474762624","75.21131221",85.37
6681500,6,6811,"INHUL","NOVOGOROZHENOYE","UA",47.516667,32.35,6670,8,1978,1987,10,0.027382256,1978,1987,10,0,1978,1987,10,"10.629","0.335196144","50.25429445",78.05
6687900,6,6871,"CH'OROKHI","KARSIKOEY","TR",41.455,41.714722,19654,-999,1975,1986,12,36.36137382,1975,1985,11,39.02439024,1975,1986,12,"205.818","6.490676448","330.2470972",88.41
6688150,6,6882,"SAKARYA NEHRI","BOTBASI","TR",40.97,30.52,55322,8,1975,1986,12,27.25236436,1976,1983,8,0,1975,1986,12,"202.23","6.37752528","115.2800925",83.54
6688300,6,6882,"YENICE IRMAGI","DERECIKOEREN (DERECIKVIRAN)","TR",40.3,30.2,13300,-999,1975,1986,12,36.36137382,1975,1985,11,39.02439024,1975,1986,12,"107.88","3.40210368","255.7972692",88.41
6688500,6,6881,"KANAK CAYI","KALEBOGAZI","TR",39.5,34.75,2918,964,1977,1987,11,0,1977,1986,10,0,1977,1987,11,"6.507","0.205204752","70.32376696",78.66
6688600,6,6881,"KIZILIRMAK","INOEZUEKOSACA","TR",41.366667,35.833333,75121,60,1975,1986,12,27.25236436,1976,1983,8,0,1975,1986,12,"206.373","6.508178928","86.63594638",83.54
6688650,6,6880,"YESILIRMAK","CARSAMBA","TR",41.198889,36.721944,35958,-999,1975,1986,12,27.25236436,1975,1985,11,29.26829268,1975,1986,12,"186.563","5.883450768","163.6200781",85.98
6690100,6,6902,"ARAS RIVER","SOEYLEMEZ (MESCITLI)","TR",39.766667,41.8075,2549,1730,1977,1987,11,0,1977,1986,10,0,1977,1987,11,"21.532","0.679033152","266.391978",78.66
6691500,6,6910,"ERMENEK CAYI","KIRKYALAN","TR",36.566667,33.333333,3500,129,1977,1987,11,0,1977,1986,10,0,1977,1987,11,"61.182","1.929435552","551.2673006",78.66
6691550,6,6910,"GOKSU NEHRI","KARAHACILI","TR",36.416667,33.833333,10044,-999,1967,1986,20,52.62247839,1967,1985,19,54.79452055,1967,1986,20,"155.52","4.90447872","488.2993548",88.41
6691650,6,6910,"CEYHAN NEHRI","YAKAPINAR (MISIS)","TR",36.95,35.6,20466,13,1975,1986,12,36.36137382,1970,1983,14,0,1970,1986,17,"296.482","9.349856352","456.8482533",85.37
6691700,6,6910,"GOKSU","HIMMETLI","TR",37.9,36.083333,2597,665,1977,1987,11,0,1977,1986,10,0,1977,1987,11,"29.74","0.93788064","361.1400231",78.66
6692100,6,6921,"ORONTES RIVER","DEMIRKOEPRUE","TR",36.283333,36.3,16170,-999,1975,1986,12,36.43603783,1975,1985,11,39.02439024,1975,1986,12,"39.394","1.242329184","76.82926308",88.41
6695200,6,6951,"EUPHRATES RIVER","KEBAN","TR",38.797778,38.733611,63835,688,1975,1980,6,19.97810619,1937,1972,36,0,1937,1980,44,"648.642","20.45557411","320.4444915",95.73
6695250,6,6951,"EUPHRATES RIVER","BAGISTAS","TR",39.45,38.483333,15562,-999,1975,1986,12,36.36137382,1975,1985,11,39.02439024,1975,1986,12,"166.3","5.2444368","337.0027503",88.41
6695400,6,6951,"MURAT NEHRI","PALU","TR",38.691667,39.928889,25447,-999,1975,1986,12,36.36137382,1975,1985,11,39.02439024,1975,1986,12,"272.575","8.5959252","337.7971942",90.24
6695500,6,6951,"KARASU CAYI","ASAGI KAGDARIC","TR",39.95,40.766667,2886,1675,1977,1987,11,0,1977,1986,10,0,1977,1987,11,"18.944","0.597417984","207.0055385",78.66
6729260,6,6290,"OTRA","HEISEL","NO",58.247551,7.951432,3689,8,1930,2018,89,0.821361553,NA,NA,NA,NA,1930,2018,89,"148.344","4.678176384","1268.142148",4.27
6729310,6,6291,"DRAMSELVA","DOVIKFOSS","NO",59.8805,9.908034,16120,35,1912,2018,107,0,1912,1974,63,0,1912,2018,107,"307.094","9.684516384","600.7764506",2.44
6729311,6,6291,"DRAMSELVA","MJONDALEN BRU","NO",59.752922,10.007267,16120,20,2004,2019,16,34.63111111,NA,NA,NA,NA,2004,2019,16,"356.051","11.22842434","696.5523782",78.86
6729400,6,6292,"GLOMMA","LANGNES","NO",59.609165,11.118062,40540,101,1901,2018,118,0,1901,1984,84,0,1901,2018,118,"692.819","21.84873998","538.9427722",2.44
6729401,6,6292,"GLOMMA","ELVERUM","NO",60.88,11.56,15426,-999,1871,2018,148,0,NA,NA,NA,NA,1871,2018,148,"251.489","7.930957104","514.1292042",2.44
6729402,6,6292,"GLOMMA","SKARNES","NO",60.254318,11.67747,20300,129.4,1887,2018,132,46.28413484,NA,NA,NA,NA,1887,2018,132,"311.214","9.814444704","483.4701825",43.5
6729403,6,6292,"GLOMMA","SOLBERGFOSS","NO",59.637333,11.153544,40540,101,1901,2018,118,0,NA,NA,NA,NA,1901,2018,118,"692.819","21.84873998","538.9427722",2.44
6729450,6,6292,"LOSNA","LOSNA","NO",61.333385,10.277533,11210,180,1896,2018,123,0,NA,NA,NA,NA,1896,2018,123,"246.637","7.777944432","693.8398244",2.44
6729455,6,6292,"OTTA","LALM","NO",61.83,9.27,3982,-999,1900,2018,119,1.503498124,NA,NA,NA,NA,1900,2018,119,"109.675","3.4587108","868.5863385",2.44
6730100,6,6300,"NEIDENELVA","NESET","NO",69.69,29.37,2953.4,25,1911,2018,108,4.412776914,NA,NA,NA,NA,1911,2018,108,"31.224","0.984680064","333.4055881",2.44
6730330,6,6300,"NEIDENELVA","NEIDEN","NO",69.70071,29.32131,2947.1,-999,1911,2018,108,4.412776914,NA,NA,NA,NA,1911,2018,108,"31.161","0.982693296","333.4441641",2.44
6730500,6,6301,"TANA","POLMAK","NO",70.07,28.05,14165,-999,1911,2019,109,1.307816603,NA,NA,NA,NA,1911,2019,109,"168.678","5.319429408","375.5333151",0
6730501,6,6301,"TANA","POLMAK NYE","NO",70.070335,28.016245,14161.4,20,1911,2018,108,2.171087837,NA,NA,NA,NA,1911,2018,108,"169.277","5.338319472","376.9626924",4.67
6731500,6,6310,"GAULA","HAGA BRU","NO",62.91,9.22,3062,278,1908,2018,111,0,NA,NA,NA,NA,1908,2018,111,"77.482","2.443472352","797.9988086",2.44
6731501,6,6310,"GAULA","GAULFOSS","NO",63.108479,10.229018,3079,45,1958,2018,61,18.14199259,NA,NA,NA,NA,1958,2018,61,"82.275","2.5946244","842.6841182",24.39
6731515,6,6310,"NEA","RATE","NO",63.384899,10.39023,3057.8,15,1881,2019,139,0.19554783,NA,NA,NA,NA,1881,2019,139,"102.872","3.244171392","1060.949504",2.44
6731555,6,6310,"NAMSEN","BERTNEM","NO",64.468071,12.05868,5163,3.9,1961,2018,58,0,NA,NA,NA,NA,1961,2018,58,"245.474","7.741268064","1499.37402",2.44
6731601,6,6310,"VEFSNA","LAKFORS","NO",65.621536,13.29073,3650,42,1908,2018,111,19.81241803,NA,NA,NA,NA,1908,2018,111,"148.393","4.679721648","1282.11552",2.44
6731907,6,6310,"MALSELVA","MALANGSFOSS","NO",69.034927,18.65834,3239,26.06,1907,2018,112,0.002460025,NA,NA,NA,NA,1907,2018,112,"85.912","2.709320832","836.4683026",2.64
6731910,6,6310,"KAUTOKEINOELVA","MASI","NO",69.420044,23.635048,5626,272,1966,2018,53,0,NA,NA,NA,NA,1966,2018,53,"67.727","2.135838672","379.6371617",2.44
6731920,6,6310,"ALTAELVA","KISTA","NO",69.826302,23.516815,6187,43,1971,2018,48,0,NA,NA,NA,NA,1971,2018,48,"77.972","2.458924992","397.4341348",2.44
6733570,6,6335,"KLARALVEN","NYBERGSUND","NO",61.259,12.323,4410,465,1908,2018,111,0,NA,NA,NA,NA,1908,2018,111,"69.803","2.201307408","499.1626776",2.44
6742200,6,6421,"DANUBE RIVER","ORSOVA (1971:DROBATA-TURNU SEVERIN)","RO",44.7,22.42,576232,44,1840,1990,151,0.001813171,1840,1988,149,0,1840,1990,151,"5602.469","176.6794624","306.6116814",70.73
6742201,6,6421,"DANUBE RIVER","BAZIAS","RO",44.814722,21.379444,570896,64,1991,2008,18,0.091254753,1991,2002,12,0.694444444,1991,2008,18,"5320.256","167.7795932","293.8881919",56.1
6742400,6,6421,"TIMIS","SAG","RO",45.645833,21.176944,4493,477,1961,2008,48,0,NA,NA,NA,NA,1961,2008,48,"37.569","1.184775984","263.6937423",26.83
6742451,6,6421,"OLT","CORNET","RO",45.385,24.299444,13733,312.23,1967,2010,44,0.16800448,1967,2002,36,0,1967,2010,44,"112.606","3.551142816","258.5846367",21.95
6742452,6,6421,"OLT","HOGHIZ","RO",45.991667,25.300556,7225,797,2000,2008,9,0,NA,NA,NA,NA,2000,2008,9,"52.634","1.659865824","229.7392144",78.05
6742500,6,6421,"DANUBE RIVER","ZIMNICEA","RO",43.627222,25.354444,658400,16,1931,2010,80,0.027378508,1938,2002,65,0,1931,2010,80,"6017.496","189.7677539","288.2256286",21.95
6742552,6,6421,"JIU","PODARI","RO",44.255555,23.789444,9334,446,1950,2008,59,0,NA,NA,NA,NA,1950,2008,59,"84.786","2.673811296","286.4593203",26.83
6742600,6,6421,"PRUT","RADAUTI","RO",48.240833,26.812222,9074,101.87,1960,2008,49,25.55592804,1960,2002,43,30.23255814,1960,2008,49,"81.994","2.585762784","284.9639392",26.83
6742700,6,6421,"SIRET","LUNGOCI","RO",45.555861,27.512222,36030,12.2,1953,2010,58,0.184101208,1950,2002,53,0,1950,2010,61,"206.638","6.516535968","180.8641679",21.95
6742701,6,6421,"SIRET","DRAGESTI","RO",46.725833,26.946111,11899,160.52,1962,2008,47,0.180579018,1962,2002,41,2.43902439,1962,2008,47,"81.904","2.582924544","217.0707239",26.83
6742800,6,6421,"DANUBE RIVER","HARSOVA","RO",44.683333,27.09201,709100,3,1931,2010,80,0,1931,2002,72,1.388888889,1931,2010,80,"5618.121","177.1730639","249.8562457",21.95
6742900,6,6421,"DANUBE RIVER","CEATAL IZMAIL","RO",45.216667,28.716657,807000,0.6,1931,2010,80,2.522245038,1921,2002,82,0,1921,2010,90,"6526.555","205.8214385","255.045153",24.39
6742912,6,6421,"IALOMITA","COSERENI","RO",44.695555,26.578333,6265,490,1950,2010,61,0,NA,NA,NA,NA,1950,2010,61,"39.486","1.245230496","198.7598557",21.95
6744100,6,6441,"FEKETE-KOROS","ZERIND","RO",46.628333,21.518056,3702,1872,1951,2008,58,0.075525136,NA,NA,NA,NA,1951,2008,58,"29.401","0.927189936","250.4564927",26.83
6744200,6,6441,"MAROS","ARAD","RO",46.160833,21.321667,27280,618,1952,2008,57,0.192122959,1877,2002,126,0,1877,2008,132,"185.849","5.860934064","214.843624",26.83
6744201,6,6441,"MAROS","ALBA IULIA","RO",46.0375,23.581667,18055,625,1951,2008,58,0.19353316,1951,2002,52,1.923076923,1951,2008,58,"105.728","3.334238208","184.6711829",26.83
6744500,6,6441,"SZAMOS","SATU MARE","RO",47.787222,22.876944,15385,118.07,1938,2008,71,11.44102109,1925,2002,78,0,1925,2008,84,"130.239","4.107217104","266.9624377",26.83
6781800,6,6812,"DNIESTER","TIGHINA (BENDERY)","MD",46.830556,29.471111,66100,2,1945,1984,40,0,1881,1985,105,46.66666667,1881,1985,105,"318.601","10.04740114","152.0030429",82.93
6794200,6,6941,"YARMUK, NAHR AL","MAQARIN","JO",32.73436276,35.87341348,5950,12,1963,2007,45,16.41465995,1965,1975,11,2.272727273,1963,2007,45,"6.672","0.210408192","35.36272134",46.54
6794210,6,6941,"YARMUK, NAHR AL","ADASIYIA","JO",32.67866083,35.62466119,6790,-210,1963,2016,54,15.20223152,NA,NA,NA,NA,1963,2016,54,"5.737","0.180922032","26.64536554",20.12
6794255,6,6941,"ZARQA', SAYL AZ","NEW JERASH BRIDGE","JO",32.21647207,35.88267251,3100,150,1963,2016,54,3.533240353,NA,NA,NA,NA,1963,2016,54,"2.525","0.0796284","25.68658065",7.93
6830100,6,6300,"PAATSJOKI","KAITAKOSKI - LAKE INARI OUTLET","FI",68.908734,28.448915,14575,-999,1949,2017,69,0.174589318,1949,2001,53,0,1949,2017,69,"156.537","4.936550832","338.6998856",4.88
6830102,6,6300,"PAATSJOKI","IVALOJOKI, PAJAKOSKI","FI",68.554584,27.27446,3345,130,1961,2013,53,8.518441988,NA,NA,NA,NA,1961,2013,53,"38.887","1.226340432","366.6189632",14.63
6830104,6,6300,"PAATSJOKI","JUUTUANJOKI","FI",68.889192,26.925178,5160,140,1921,2013,93,0.002943947,NA,NA,NA,NA,1921,2013,93,"56.543","1.783140048","345.5697767",14.84
6830511,6,6301,"TANA","ONNELANSUVANTO","FI",69.911988,27.026964,10864,69,1959,2017,59,0,1993,2001,9,0,1959,2017,59,"137.468","4.335190848","399.0418675",4.88
6830512,6,6301,"TANA","INARIJOKI, KARIGASNIEMI","FI",69.395729,25.844883,3133,130,1975,2015,41,0.073632773,NA,NA,NA,NA,1975,2015,41,"35.56","1.12142016","357.9381296",9.96
6832750,6,6321,"MUONIONJOKI","MUONIO","FI",67.9457,23.6601,9259,233,1938,2017,80,17.64887064,NA,NA,NA,NA,1938,2017,80,"124.832","3.936701952","425.1757157",4.88
6832752,6,6321,"TENGELIONJOKI","HAAPAKOSKI","FI",66.38133608,23.78398235,3089,53,1959,2017,59,0,NA,NA,NA,NA,1959,2017,59,"31.145","0.98218872","317.9633279",4.88
6832907,6,6321,"MUONIONJOKI","KAARESUVANTO","FI",68.44228041,22.49458129,5732,-999,1972,2017,46,0,NA,NA,NA,NA,1972,2017,46,"85.176","2.686110336","468.6165973",4.88
6842200,6,6421,"DANUBE RIVER","NOVO SELO","BG",44.16,22.82,584900,27,1992,1999,8,0,1937,1970,34,0,1937,1999,63,"5479.059","172.7876046","295.4139248",80.49
6842300,6,6421,"ISKAR","KUNINO","BG",43.18,24,6697,125,NA,NA,NA,NA,1965,1979,15,0,1965,1979,15,"59.081","1.863178416","278.2109028",97.56
6842400,6,6421,"DANUBE RIVER","LOM","BG",43.84,23.24,588860,23,1992,1999,8,0,1941,1970,30,0,1941,1999,59,"5485.972","173.005613","293.7975291",80.49
6842700,6,6421,"DANUBE RIVER","SVISTOV","BG",43.63,25.35,658340,15,1992,1999,8,0,1931,1970,40,0,1931,1999,69,"5794.465","182.7342482","277.5681992",80.49
6842800,6,6421,"DANUBE RIVER","RUSE","BG",43.86,25.95,669900,12,1992,1999,8,0,1931,1970,40,0,1931,1999,69,"5826.407","183.7415712","274.2820886",80.49
6842900,6,6421,"DANUBE RIVER","SILISTRA","BG",44.13,27.26,689700,7,1992,1999,8,0,1941,1969,29,0,1941,1999,59,"5961.244","187.9937908","272.5732794",80.49
6854100,6,6542,"KOKEMAENJOKI","KALSINKOSKI","FI",61.35,22.12,26025,30,1931,2017,87,0,NA,NA,NA,NA,1931,2017,87,"218.681","6.896324016","264.9884348",4.88
6854101,6,6542,"KOKEMAENJOKI","HARJAVALTA","FI",61.3375,22.1142,26117,28,1931,2017,87,0,1931,2001,71,0,1931,2017,87,"218.681","6.896324016","264.054984",4.88
6854102,6,6542,"KOKEMAENJOKI","LEMPAALA - KUOKKALANKOSKI","FI",61.308421,23.749779,8641,86,1962,2017,56,0,NA,NA,NA,NA,1962,2017,56,"69.01","2.17629936","251.8573498",4.88
6854103,6,6542,"KOKEMAENJOKI","NASIJARVI, TAMMERKOSKI","FI",61.5003,23.7629,7672,87,1933,2017,85,0.009663081,NA,NA,NA,NA,1933,2017,85,"65.299","2.059269264","268.4136163",5.28
6854104,6,6542,"KOKEMAENJOKI","MUROLEENKOSKI","FI",61.854155,23.910677,6102,96,1863,2017,155,0,NA,NA,NA,NA,1863,2017,155,"53.107","1.674782352","274.4644956",4.88
6854105,6,6542,"KOKEMAENJOKI","LOIMIJOKI, MAURIALANKOSKI","FI",61.13948,22.691344,2652,55,1985,2013,29,0,NA,NA,NA,NA,1985,2013,29,"22.959","0.724035024","273.0147149",29.27
6854116,6,6542,"KOKEMAENJOKI","VALKEAKOSKI","FI",61.2639765,24.02743238,4450,-999,1956,2017,62,0,NA,NA,NA,NA,1956,2017,62,"34.872","1.099723392","247.1288521",4.88
6854170,6,6540,"KARVIANJOKI","KARVIANJOKI  (ETELAJ+POHJAJOKI+LANKOSKI)","FI",61.6734,21.7427,3110,25,1969,2011,43,0.299267749,1969,2001,33,0,1969,2011,43,"34.415","1.08531144","348.9747395",19.92
6854200,6,6540,"LAPUANJOKI","KEPPO","FI",63.3615,22.6985,3949,23,1931,2012,82,0,1931,2001,71,0,1931,2012,82,"32.41","1.02208176","258.8204001",17.07
6854203,6,6543,"KYMIJOKI","ANJALA","FI",60.69837868,26.8174654,36275,24,1938,2017,80,0.04807032,1938,2001,64,0,1938,2017,80,"282.55","8.9104968","245.6374032",4.88
6854250,6,6543,"KYMIJOKI","LEPPAVESI, LUUSUA","FI",62.245,25.8879,17684,84,1941,2017,77,0.010667046,1941,2001,61,0,1941,2017,77,"150.239","4.737937104","267.922252",4.88
6854260,6,6543,"MANTYHARJUN","VUOHIJARVI, SIIKAKOSKI","FI",61.09316157,26.71287909,5216,-999,1963,2017,55,0,NA,NA,NA,NA,1963,2017,55,"39.76","1.25387136","240.3894479",4.88
6854320,6,6540,"PYHAJOKI","TOLPANKOSKI","FI",64.361195,24.399452,3408,30,1983,2016,34,0,1983,2001,19,0,1983,2016,34,"31.432","0.991239552","290.8566761",17.89
6854400,6,6540,"KIIMINGINJOKI","HAUKIPUDAS","FI",65.1934,25.4069,3814,13,1911,2017,107,14.7906569,1911,2001,91,17.37523105,1911,2017,107,"44.313","1.397454768","366.401355",4.88
6854500,6,6540,"OULUJOKI","MERIKOSKI","FI",65.0226,25.4734,22841,7,1950,2017,68,0,1950,2001,52,0,1950,2017,68,"260.772","8.223705792","360.0414076",4.88
6854510,6,6544,"OULUJOKI","KIANTIJARVI, AMMAKOSKI","FI",64.87977676,28.91563315,3428,-999,1960,2017,58,0,NA,NA,NA,NA,1960,2017,58,"39.969","1.260462384","367.6961447",4.88
6854591,6,6544,"OULUJOKI","OULOJARVI, JYLHAMA","FI",64.5721,26.7815,19839,121,1950,2017,68,0,1950,2001,52,0,1950,2017,68,"221.97","7.00004592","352.8426796",4.88
6854592,6,6544,"OULUJOKI","LAMMASJARVI - OUTLET","FI",64.127452,29.502615,3444,165,1937,2017,81,0,NA,NA,NA,NA,1937,2017,81,"40.859","1.288529424","374.1374634",4.88
6854600,6,6541,"IIJOKI","RAASAKKA (MERIKOSKI)","FI",65.33485078,25.41127006,14191,19,1911,2017,107,0,1911,2001,91,0,1911,2017,107,"172.763","5.448253968","383.9231885",4.88
6854602,6,6541,"IIJOKI","KURENALUS","FI",65.3640406,26.99089535,7934,-999,1986,2013,28,0,NA,NA,NA,NA,1986,2013,28,"91.61","2.88901296","364.1306983",31.71
6854620,6,6540,"SIMOJOKI","SIMO","FI",65.6654,25.0894,3109,15,1965,2017,53,0,1965,2001,37,0,1965,2017,53,"40.696","1.283389056","412.7980238",4.88
6854700,6,6545,"KEMIJOKI","ISOHAARA","FI",65.78333333,24.55,50683,2,1949,2017,69,0.007935878,1911,2001,91,0,1911,2017,107,"567.567","17.89879291","353.1518046",4.88
6854701,6,6545,"KEMIJOKI","SEITAKORVA","FI",66.46666667,27.35,27424,150,1963,2017,55,0,1963,2001,39,0,1963,2017,55,"315.804","9.959194944","363.156175",4.88
6854702,6,6545,"KEMIJOKI","VALAJASKOSKI","FI",66.424056,25.540248,47425,74,1960,2017,58,0,NA,NA,NA,NA,1960,2017,58,"529.07","16.68475152","351.8134216",4.88
6854703,6,6545,"KEMIJOKI","VANTTAUSKOSKI","FI",66.36779,26.685973,29021,86,1971,2017,47,0,NA,NA,NA,NA,1971,2017,47,"336.673","10.61731973","365.8495478",4.88
6854704,6,6545,"KEMIJOKI","KITINEN, KOKKOSNIVA","FI",67.222289,27.323833,9820,155,1991,2017,27,0,NA,NA,NA,NA,1991,2017,27,"108.225","3.4129836","347.5543381",34.15
6854705,6,6545,"KEMIHAARA","KUMMANIVA","FI",67.1985,27.7855,8538,155,1921,2017,97,12.018403,NA,NA,NA,NA,1921,2017,97,"111.273","3.509105328","410.9985158",4.88
6854706,6,6545,"KITINEN","PORTTIPAHTA","FI",67.9627216,26.74570088,4868,240,1971,2017,47,0,NA,NA,NA,NA,1971,2017,47,"47.49","1.49764464","307.6509121",4.88
6854707,6,6545,"OUNASJOKI","KONGAS","FI",67.87863229,24.84437614,4488,189,1941,2014,74,0,NA,NA,NA,NA,1941,2014,74,"49.906","1.573835616","350.676385",12.2
6854708,6,6545,"KEMIJOKI","OLKKAJARVI, PERMANTOKOSKI","FI",66.492831,26.126963,3522,99,1962,2017,56,0,NA,NA,NA,NA,1962,2017,56,"41.766","1.317132576","373.9729063",4.88
6854709,6,6545,"KEMIJOKI","VIKAJARVI - OUTLET","FI",66.621821,26.219527,3017,118,1994,2013,20,0,NA,NA,NA,NA,1994,2013,20,"35.01","1.10407536","365.9513954",51.22
6854710,6,6545,"OUNASJOKI","MARRASKOSKI","FI",66.79487644,25.42025441,12303,93,1971,2015,45,0,1971,2001,31,0,1971,2015,45,"132.687","4.184417232","340.1135684",9.76
6854720,6,6540,"LEPSAMANJOKI","LANKELA","FI",64.768048,24.874963,4283,-999,1936,2017,82,2.47737972,NA,NA,NA,NA,1936,2017,82,"39.666","1.250906976","292.0632678",9.76
6854800,6,6540,"KALAJOKI","NISKAKOSKI","FI",64.200097,24.118913,3065,30,1911,2011,101,0.005421523,1911,2001,91,0,1911,2011,101,"27.231","0.858756816","280.1816692",19.51
6854900,6,6540,"KYRONJOKI","SKATILA","FI",63.092,21.8842,4833,5,1911,2017,107,0,1911,2001,91,0,1911,2017,107,"43.454","1.370365344","283.543419",4.88
6855400,6,6551,"VUOKSI","TAINIONKOSKI","FI",61.21666667,28.78333333,61061,70,1960,2017,58,0,NA,NA,NA,NA,1960,2017,58,"601.378","18.96505661","310.5919754",4.88
6855401,6,6551,"PIELISJOKI","KALTIMO","FI",62.7698,30.1308,20816,94,1958,2017,60,0.004633706,1958,2001,44,0,1958,2017,60,"238.54","7.52259744","361.3853497",4.88
6855402,6,6551,"VUOKSI","KALLAVESIE (KONNUS+KARVIO)","FI",62.5499,27.7686,16270,84,1931,2012,82,0,1931,2001,71,0,1931,2012,82,"162.005","5.10898968","314.0128875",17.07
6855410,6,6551,"VUOKSI","KOITAJOKI, LYLYKOSKI","FI",62.784697,30.764044,4183,145,1977,2009,33,0,NA,NA,NA,NA,1977,2009,33,"46.955","1.48077288","353.9978197",24.39
6855440,6,6551,"VUOKSI","ONKIVESI, VIANNONKOSKI","FI",63.22040223,27.20338639,5583,-999,1977,2017,41,18.87727396,NA,NA,NA,NA,1977,2017,41,"61.877","1.951353072","349.5169393",23.58
6855460,6,6551,"VUOKSI","KARJALANKOSKI","FI",63.04497925,28.30471008,4128,-999,1961,2017,57,0,NA,NA,NA,NA,1961,2017,57,"50.423","1.590139728","385.2082674",4.88
6855470,6,6551,"KOITAJOKI","PAMILO","FI",62.80100361,30.42903528,6389,-999,1955,2017,63,0.008737058,NA,NA,NA,NA,1955,2017,63,"73.338","2.312787168","361.9951742",5.08
6855480,6,6551,"LIEKSANJOKI","RUUNAA","FI",63.41781886,30.47066154,6259,-999,1931,2017,87,0,NA,NA,NA,NA,1931,2017,87,"75.175","2.3707188","378.7695798",4.88
6864050,6,6642,"STRUMA RIVER","MARINO POLE","BG",41.416668,23.35,10243,-999,1978,1986,9,0,1978,1986,9,0,1978,1986,9,"69.841","2.202505776","215.0254589",80.49
6864100,6,6642,"STRUMA RIVER","KRUPNIK","BG",41.849998,23.116667,6777,262,NA,NA,NA,NA,1965,1979,15,0,1965,1979,15,"46.882","1.478470752","218.1600637",97.56
6865100,6,6651,"MARITSA RIVER","PLOVDIV","BG",42.150002,24.75,7981,156,NA,NA,NA,NA,1965,1979,15,0,1965,1979,15,"50.645","1.59714072","200.1178699",97.56
6865500,6,6651,"MARITSA RIVER","KHARMANLI","BG",41.933334,25.9,19693,66,NA,NA,NA,NA,1965,1979,15,0,1965,1979,15,"113.066","3.565649376","181.0617669",97.56
