"grdc_no","wmo_reg","sub_reg","river","station","country","lat","lon","area","altitude","d_start","d_end","d_yrs","d_miss","m_start","m_end","m_yrs","m_miss","t_start","t_end","t_yrs","lta_discharge","r_volume_yr","r_height_yr","miss"
5224500,5,5241,"PAHANG, SUNGAI","TEMERLOH","MY",3.45,102.43,19000,31,1963,2011,49,16.77291961,1963,2000,38,16.66666667,1963,2011,49,"534.437","16.85400523","887.0529069",33.33
5230300,5,5301,"RAJANG, SUNGAI","KAPIT WHARF","MY",2.01,112.94,34053,-999,NA,NA,NA,NA,1962,1994,33,2.577319588,1962,1994,33,"2206.073","69.57071813","2043.012895",62.6
5230400,5,5301,"RAJANG, SUNGAI","NG BENIN","MY",2.15,113.07,21192,50,NA,NA,NA,NA,1981,1995,15,48.57142857,1981,1995,15,"845.561","26.6656117","1258.286698",81.71
5230500,5,5301,"RAJANG, SUNGAI","BALAGA","MY",2.7,113.77,18190,50,NA,NA,NA,NA,1981,1998,18,64.70588235,1981,1998,18,"1386.233","43.71624389","2403.311923",85.37
5231700,5,5311,"KINABATANGAN, SUNGAI","BALAT SABAH","MY",5.3,117.59,10800,23,1981,2010,30,14.91916859,1981,1985,5,14.81481481,1981,2010,30,"450.149","14.19589886","1314.43508",39.23
5302229,5,5021,"SNOWY RIVER","JARRAHMOND","AU",-37.6611,148.361,13421,14.3,1922,2011,90,0.196204666,1922,2002,81,17.01461378,1922,2011,90,"39.159","1.234918224","92.01387557",20.73
5302400,5,5022,"GLENELG RIVER","DARTMOOR","AU",-37.9247,141.281,11914,7.69,1948,2010,63,0.131538563,1948,2001,54,0,1948,2010,63,"16.607","0.523718352","43.95822998",22.36
5304140,5,5041,"MURRAY RIVER","BELOW WAKOOL JUNCTION","AU",-34.8472,143.342,116393,64,1929,2001,73,0,NA,NA,NA,NA,1929,2001,73,"212.226","6.692759136","57.50138871",44.51
5404270,5,5041,"MURRAY RIVER","OVERLAND CORNER (417.5 KM)","AU",-34.1787,140.275,1000001,6,1985,2012,28,0.041335125,1985,2000,16,0,1985,2012,28,"176.818","5.576132448","5.576126872",35.37
5404271,5,5041,"MURRAY RIVER","LOCK 1 DOWNSTREAM","AU",-34.3509,139.616,955018,4,1949,2012,64,14.54784322,NA,NA,NA,NA,1949,2012,64,"187.163","5.902372368","6.180378137",19.92
5410100,5,5101,"COOPER CREEK","HRS CULLYAMURRA WATER HOLE","AU",-27.70125,140.8433,232846,46,1973,2007,35,0.031713312,1973,2001,29,21.34502924,1973,2007,35,"47.042","1.483516512","6.371234687",30.08
5550500,5,5501,"SEPIK RIVER","AMBUNTI","PG",-4.22,142.16,40922,40,NA,NA,NA,NA,1980,1984,5,17.24137931,1980,1984,5,"3801.959","119.898579","2929.929598",90.24
5553100,5,5531,"PURARI RIVER","WABO DAM SITE","PG",-7,145.07,11100,-999,NA,NA,NA,NA,1961,1984,24,73.1884058,1961,1984,24,"2457.07","77.48615952","6980.735092",95.12
5606066,5,5060,"GREENOUGH RIVER","HRS KARLANEW PEAK","AU",-28.8242,114.8455,11795,54.66,1971,2019,49,0,NA,NA,NA,NA,1971,2019,49,"0.774","0.024408864","2.069424671",2.03
5606080,5,5062,"MURCHISON RIVER","EMU SPRINGS","AU",-27.8567,114.547,86777.4,152.72,1957,2006,50,0,1967,1996,30,0,1957,2006,50,"22.53","0.71050608","8.187685734",32.52
5606100,5,5061,"BLACKWOOD RIVER","DARRADUP","AU",-34.0715,115.619,11593,42.48,1955,2007,53,2.463541667,1955,1996,42,0,1955,2007,53,"18.256","0.575721216","49.66110722",32.11
5607023,5,5074,"FITZROY RIVER","DIMOND GORGE","AU",-17.6722,126.028,17151.7,155.27,1962,2004,43,0.117202761,1962,1993,32,22.52010724,1962,2004,43,"80.545","2.54006712","148.0941901",37.2
5607024,5,5074,"FITZROY RIVER","FITZROY CROSSING","AU",-18.2963,125.5263,46350,93.1,1955,2011,57,3.238806704,1955,1996,42,1.414141414,1955,2011,57,"147.161","4.640869296","100.1266299",20.93
5607025,5,5074,"FITZROY RIVER","WILLARE","AU",-17.7362,123.646,91902,19,1998,2011,14,0,NA,NA,NA,NA,1998,2011,14,"254.118","8.013865248","87.20011804",69.11
5607090,5,5073,"DRYSDALE RIVER","SOLEA FALLS (HORSESHOE)","AU",-14.6619,126.994,14000,107,NA,NA,NA,NA,1974,1999,26,6.535947712,1974,1999,26,"35.481","1.118928816","79.92348686",53.86
5607200,5,5076,"GASCOYNE RIVER","HRS NINE MILE BRIDGE","AU",-24.8276,113.7691,72902,8.64,1957,2000,44,0,1957,1996,40,0,1957,2000,44,"22.329","0.704167344","9.659095004",47.76
5607400,5,5071,"ASHBURTON RIVER","NANUTARRA","AU",-22.5443,115.499,71387,60.92,1972,2006,35,2.316010329,1972,1995,24,0,1972,2006,35,"26.144","0.824477184","11.54940233",33.13
5607450,5,5075,"FORTESCUE RIVER","JIMBEGNYINOO POOL","AU",-21.3331,116.156,18371.4,53,1968,2000,33,0.025992029,1968,1994,27,0,1968,2000,33,"8.161","0.257365296","14.00901924",47.56
5607500,5,5072,"DEGREY RIVER","HRS COOLENAR POOL","AU",-20.3114,119.249,53323,22.2,1974,2011,38,0.305104926,1974,1994,21,0,1974,2011,38,"43.143","1.360557648","25.51539951",20.33
5608095,5,5083,"ORD RIVER","HRS OLD ORD HOMESTEAD","AU",-17.3738,128.8537,19587,142.89,1970,2004,35,1.308985133,1970,1993,24,13.97058824,1970,2004,35,"60.058","1.893989088","96.69623158",38.21
5608096,5,5083,"ORD RIVER","TARRARA BAR","AU",-15.5696,128.693,51028,28.35,1998,2011,14,0,NA,NA,NA,NA,1998,2011,14,"210.314","6.632462304","129.9769206",68.9
5708110,5,5084,"VICTORIA RIVER","COOLIBAH HOMESTEAD","AU",-15.5515,130.964,44900,22.15,1953,2011,59,24.57278924,1953,2001,49,21.53846154,1953,2011,59,"158.67","5.00381712","111.4435884",22.36
5708126,5,5084,"WEST BAINES RIVER","VICTORIA HIGHWAY","AU",-15.934,129.739,10204,19.64,1960,2008,49,13.21414246,1961,2001,41,42.43697479,1960,2008,49,"26.927","0.849169872","83.21931321",34.55
5708141,5,5081,"DALY RIVER","HRS U/S DORISVALE CROSSING","AU",-14.3633,131.5737,33227,26.4,1965,2019,55,0,NA,NA,NA,NA,1965,2019,55,"180.784","5.701204224","171.583478",2.03
5708145,5,5081,"DALY RIVER","MOUNT NANCAR","AU",-13.83085,130.73585,47652,26.02,1967,2011,45,5.914802329,1969,2001,33,1.047120419,1967,2011,45,"250.399","7.896582864","165.7135664",20.33
5708148,5,5081,"DALY RIVER","GOURLEY","AU",-13.9041,130.801,46300,25.99,1960,1981,22,3.872378747,1965,1974,10,41.37931034,1960,1981,22,"167.872","5.294011392","114.3414987",94.31
5709100,5,5096,"ROPER RIVER","RED ROCK","AU",-14.6968,134.422,47400,31.27,1966,2011,46,12.92810299,1966,2001,36,8.095238095,1966,2011,46,"92.579","2.919571344","61.59433215",26.02
5709110,5,5094,"MCARTHUR RIVER","M.I.M. PUMP","AU",-16.4519,136.085,10400,37,1969,2007,39,13.33188814,1969,2001,33,12.5984252,1969,2007,39,"15.785","0.49779576","47.86497692",37.6
5709112,5,5094,"MCARTHUR RIVER","BORROLOOLA CROSSING","AU",-16.0818,136.317,15700,31.435,1975,2011,37,16.99260856,NA,NA,NA,NA,1975,2011,37,"41.804","1.318330944","83.97012382",41.87
5865300,5,5651,"WAIKATO RIVER","NGARUAWAHIA","NZ",-37.6527,175.1456,11395,17.7,1957,2020,64,0.400206558,1957,2020,64,4.193971166,1957,2020,64,"336.744","10.61955878","931.9489938",0.2
5868050,5,5681,"CLUTHA RIVER/MATAU BRANCH","CLYDE","NZ",-45.1995,169.3239,12018,136.1,1959,2020,62,6.391145229,1959,2020,62,8.152173913,1959,2020,62,"508.43","16.03384848","1334.152811",9.55
5868100,5,5681,"CLUTHA RIVER/MATAU BRANCH","BALCLUTHA","NZ",-46.23727971,169.7479827,20582,15.8,1954,2020,67,0.078240817,1954,2020,67,0.501882058,1954,2020,67,"572.229","18.04581374","876.7764913",0
6111100,6,6111,"MINO, RIO","FOZ DO MOURO","PT",42.08,-8.38,15457,9,1982,1989,8,14.35275714,1976,1984,9,0,1976,1989,14,"343.465","10.83151224","700.7512609",76.22
6113050,6,6131,"TAGUS RIVER","ALMOUROL","PT",39.47,-8.37,67490,200,1982,1990,9,12.49144422,1973,1990,18,5.882352941,1973,1990,18,"342.692","10.80713491","160.1294253",73.78
6116200,6,6161,"GUADIANA, RIO","PULO DO LOBO","PT",37.82,-7.63,60883,30,1947,1990,44,0.375652617,1946,1990,45,0.189393939,1946,1990,45,"149.786","4.723651296","77.58571844",71.54
6122300,6,6221,"SEINE","PARIS","FR",48.83,2.27,44320,26,NA,NA,NA,NA,1928,1979,52,2.403846154,1928,1979,52,"269.109","8.486621424","191.4851404",97.56
6123100,6,6231,"LOIRE","MONTJEAN","FR",47.38,-0.83,110000,9,1963,1979,17,5.894669029,1863,1979,117,0,1863,1979,117,"911.927","28.75852987","261.4411807",97.56
6123300,6,6231,"LOIRE","BLOIS","FR",47.58,1.33,38240,66,NA,NA,NA,NA,1863,1979,117,0.854700855,1863,1979,117,"362.714","11.4385487","299.1252276",97.56
6123400,6,6231,"VIENNE","NOUATRE","FR",47.048799,0.544384,19920,93.66,1958,2012,55,0,NA,NA,NA,NA,1958,2012,55,"194.573","6.136054128","308.0348458",18.5
6125100,6,6251,"GARONNE","MAS-D'AGENAIS","FR",44.42,0.23,52000,17,1961,1979,19,10.56348177,1920,1979,60,0,1920,1979,60,"671.096","21.16368346","406.9939126",97.56
6139100,6,6391,"RHONE","BEAUCAIRE","FR",43.92,4.67,95590,3,1961,1979,19,10.53465917,1920,1999,80,0,1920,1999,80,"1652.923","52.12657973","545.3141514",49.19
6139391,6,6391,"RHONE","SAULT BRENAZ","FR",45.86,5.4,15380,198,1920,1992,73,0,NA,NA,NA,NA,1920,1992,73,"453.808","14.31128909","930.5129446",65.85
6139400,6,6391,"RHONE","GIVORS","FR",45.58,4.8,51080,148,NA,NA,NA,NA,1973,1979,7,14.28571429,1973,1979,7,"1019.817","32.16094891","629.6192034",97.56
6140400,6,6401,"ELBE RIVER","DECIN","CZ",50.7822,14.2096,51120.3,120.07,1887,2018,132,0,1851,2000,150,4,1851,2018,168,"309.318","9.754652448","190.81759",2.44
6140401,6,6401,"ELBE RIVER","USTI NAD LABEM","CZ",50.6539,14.0425,48560.5,130.94,1940,2018,79,0,NA,NA,NA,NA,1940,2018,79,"288.068","9.084512448","187.076172",2.44
6142110,6,6421,"THAYA","BRECLAV-LADNA","CZ",48.8037,16.8537,12283.7,157.38,1987,2018,32,0,1988,2000,13,0,1987,2018,32,"33.971","1.071309456","87.21390591",23.98
6142150,6,6421,"MORAVA","MORAVSKY JAN","SK",48.60213,16.93585,24129,146,1921,2017,97,0,1931,1984,54,0,1921,2017,97,"105.412","3.324272832","137.7708497",4.88
6142200,6,6421,"DANUBE RIVER","BRATISLAVA","SK",48.13957,17.10924,131331,128,1900,2017,118,0,1900,1990,91,0,1900,2017,118,"2045.524","64.50764486","491.1836875",4.88
6142620,6,6421,"VAH","SALA","SK",48.1605,17.88251,11218,109,1920,2017,98,0,1931,1968,38,0,1920,2017,98,"144.515","4.55742504","406.2600321",4.88
6144200,6,6441,"BODROG","STREDA NAD BODROGOM","SK",48.39582,21.75003,11474,91,1950,2017,68,0,NA,NA,NA,NA,1950,2017,68,"109.543","3.454548048","301.0761764",4.88
6172350,6,6721,"NARVA JOGI","NARVA LINN","EE",59.382778,28.206667,56000,-0.9,1955,2020,66,16.76751659,1955,1991,37,0.900900901,1955,2020,66,"397.836","12.5461561","224.0385017",26.83
6172351,6,6721,"NARVA JOGI","VASKNARVA","EE",59.000833,27.740278,47800,29.18,1903,2020,118,3.05800464,NA,NA,NA,NA,1903,2020,118,"330.188","10.41280877","217.8411876",0
6211050,6,6111,"MINO, RIO","SALVATIERRA DE MINO","ES",42.07874,-8.49782,15678,24,2008,2017,10,2.219482121,NA,NA,NA,NA,2008,2017,10,"344.587","10.86689563","693.1302227",79.07
6211100,6,6111,"MINO, RIO","ORENSE","ES",42.35769,-7.8516,12810,95,1912,1970,59,29.55046173,1914,1990,77,23.16017316,1912,1990,79,"259.86","8.19494496","639.7302857",72.36
6211150,6,6111,"MINO, RIO","ORENSE (VIA SATELLITE)","ES",42.36032,-7.85179,12985,95,2010,2017,8,0,NA,NA,NA,NA,2010,2017,8,"258.536","8.153191296","627.8930532",82.93
6212400,6,6121,"DOURO, RIO","VILLACHICA O SAN ANDRES","ES",41.5,-5.48,41856,641,1930,1968,39,39.39094185,1921,1979,59,0,1921,1979,59,"145.75","4.596372","109.8139335",97.56
6212410,6,6121,"DOURO, RIO","TORO","ES",41.51511,-5.41283,41808,637,1912,2017,106,14.51650485,1980,1984,5,0,1912,2017,106,"109.952","3.467446272","82.93738691",5.89
6212420,6,6121,"DOURO, RIO","PUENTE PINO","ES",41.58,-6.19,63160,-999,1943,1995,53,15.87426947,1943,1991,49,20.20725389,1943,1995,53,"259.543","8.184948048","129.5906911",59.15
6212430,6,6121,"DOURO, RIO","SAUCELLE - DUERO","ES",41.03101,-6.82071,75163,133,2015,2017,3,0,NA,NA,NA,NA,2015,2017,3,"361.676","11.40581434","151.7477261",95.12
6212440,6,6121,"DOURO, RIO","CARRASCAL","ES",41.48711,-5.81469,46700,619,1919,2011,93,49.46702693,NA,NA,NA,NA,1919,2011,93,"116.811","3.683751696","78.88119263",26.42
6212450,6,6121,"DOURO, RIO","ZAMORA","ES",41.51189,-5.72244,46137,628,2003,2017,15,0,NA,NA,NA,NA,2003,2017,15,"100.477","3.168642672","68.67899239",64.63
6212460,6,6121,"DOURO, RIO","HERRERA DE DUERO","ES",41.56543,-4.66628,12740,690,1912,2017,106,12.94239482,NA,NA,NA,NA,1912,2017,106,"32.14","1.01356704","79.55785243",5.49
6212510,6,6121,"ESLA, RIO","BRETO","ES",41.87413,-5.76421,14263,691,1930,2011,82,17.72389309,1930,1991,62,20.69892473,1930,2011,82,"135.92","4.28637312","300.5239515",26.42
6212515,6,6121,"ESLA, RIO","BRETO","ES",41.87414,-5.76438,14420.1,685,2013,2017,5,0,NA,NA,NA,NA,2013,2017,5,"170.518","5.377455648","372.9138944",90.24
6212740,6,6121,"PISUERGA, RIO","VALLADOLID-PISUERGA","ES",41.65977,-4.73288,15638,690,1969,2017,49,5.219028063,NA,NA,NA,NA,1969,2017,49,"62.017","1.955768112","125.065105",7.11
6213500,6,6131,"TAGUS RIVER","ALCANTARA (PUENTE ROMANO)","ES",39.724,-6.89188,51958,110,1942,1986,45,9.097131479,NA,NA,NA,NA,1942,1986,45,"262.576","8.280596736","159.3709676",81.1
6213600,6,6131,"TAGUS RIVER","ALCANTARA","ES",39.76458,-6.8019,46487,121,1914,1931,18,4.964314036,1915,1985,71,8.844339623,1914,1985,72,"139.845","4.41015192","94.86849915",82.93
6213650,6,6131,"TAGUS RIVER","TALAVERA LA VISTILLA","ES",39.94011,-4.84749,33859,357,2013,2017,5,0,NA,NA,NA,NA,2013,2017,5,"46.887","1.478628432","43.67017431",90.24
6213700,6,6131,"TAGUS RIVER","TALAVERA","ES",39.9571,-4.82941,33849,366,1912,2013,102,38.38746224,1912,1988,77,19.26406926,1912,2013,102,"104.43","3.29330448","97.29399628",72.15
6213750,6,6131,"JARAMA, RIO","ARANJUEZ (PUENTE LARGO)","ES",40.08626,-3.60796,11549,491,1969,2009,41,3.558141108,1969,1992,24,12.72084806,1969,2009,41,"35.46","1.11826656","96.82799896",27.44
6216500,6,6161,"GUADIANA, RIO","PUENTE DE PALMAS","ES",38.88,-6.97,48515,-999,1913,1994,82,18.87601313,1913,1992,80,9.062170706,1913,1994,82,"75.057","2.366997552","48.78898386",64.23
6216510,6,6161,"GUADIANA, RIO","AZUD DE BADAJOZ","ES",38.86199,-7.01754,48530,166,1995,2017,23,4.859719439,NA,NA,NA,NA,1995,2017,23,"67.32","2.12300352","43.74620894",49.59
6216520,6,6161,"GUADIANA, RIO","VILLARRUBIA","ES",39.19801,-3.59073,10319,628,1919,2017,99,67.67334703,NA,NA,NA,NA,1919,2017,99,"1.463","0.046137168","4.471089059",55.28
6217100,6,6171,"GUADALQUIVIR, RIO","ALCALA DEL RIO","ES",37.51844,-5.97639,46134,10,1942,1995,54,11.43713194,1913,1994,82,7.951070336,1913,1995,83,"116.535","3.67504776","79.66028872",59.15
6217110,6,6171,"GUADALQUIVIR, RIO","CANTILLANA","ES",37.59278,-5.81185,44002,12,1912,1995,84,48.86723986,1912,1992,81,48.25102881,1912,1995,84,"109.692","3.459246912","78.61567456",59.15
6217135,6,6171,"GUADALQUIVIR, RIO","CORDOBA","ES",37.87936,-4.77485,24704,86,1949,1996,48,21.96073863,NA,NA,NA,NA,1949,1996,48,"58.695","1.85100552","74.92736075",64.23
6217140,6,6171,"GUADALQUIVIR, RIO","MENGIBAR","ES",37.98425,-3.79939,16166,240,1912,2017,106,29.74498382,NA,NA,NA,NA,1912,2017,106,"43.402","1.368725472","84.66692268",39.23
6221100,6,6211,"MAAS","VISE","BE",50.725899,5.690309,20440,-999,1996,2012,17,0,NA,NA,NA,NA,1996,2012,17,"227.391","7.171002576","350.8318286",58.54
6221101,6,6211,"MAAS","AMAY","BE",50.536477,5.317772,16416.2,-999,1996,2012,17,0,NA,NA,NA,NA,1996,2012,17,"205.998","6.496352928","395.7281788",58.54
6221102,6,6211,"MAAS","CHOOZ","BE",50.092133,4.806524,10120,101.428,1990,2012,23,0,NA,NA,NA,NA,1990,2012,23,"146.313","4.614126768","455.9413802",43.9
6226300,6,6261,"EBRO, RIO","CASTEJON","ES",42.18008,-1.69474,25194,265,1929,2017,89,18.97269783,1929,1984,56,27.38095238,1929,2017,89,"229.308","7.231457088","287.0309236",5.69
6226400,6,6261,"EBRO, RIO","ZARAGOZA","ES",41.65857,-0.88106,40434,189,1913,2017,105,11.45874173,1913,1984,72,5.902777778,1913,2017,105,"223.341","7.043281776","174.1920605",5.49
6226600,6,6261,"SEGRE, RIO","SEROS","ES",41.45289,0.41971,12782,85,1925,2017,93,21.93379376,1925,1984,60,32.25352113,1925,2017,93,"80.638","2.542999968","198.9516483",6.1
6226800,6,6261,"EBRO, RIO","TORTOSA","ES",40.81328,0.52066,84230,25,1913,2017,105,20.43702135,1913,1999,87,23.53506244,1913,2017,105,"431.42","13.60526112","161.5251231",7.52
6227410,6,6270,"SEGURA, RIO","ROJALES","ES",38.08919,-0.72155,14894,12,1924,2011,88,17.90510857,NA,NA,NA,NA,1924,2011,88,"4.882","0.153958752","10.33696468",29.67
6227420,6,6270,"SEGURA, RIO","ROJALES (NUEVA )","ES",38.09135,-0.71314,14331,9,2007,2017,11,5.392827813,NA,NA,NA,NA,2007,2017,11,"1.055","0.03327048","2.32157421",79.07
6227500,6,6270,"JUCAR, RIO","MASIA DE POMPO","ES",39.12558,-0.64545,17821,54,1912,2017,106,21.03409885,1912,1987,76,4.429678848,1912,2017,106,"37.912","1.195592832","67.0889867",30.89
6227510,6,6270,"JUCAR, RIO","HUERTO MULET","ES",39.18695,-0.41044,21497,18,1946,2017,72,3.312381907,NA,NA,NA,NA,1946,2017,72,"30.448","0.960208128","44.66707578",12.2
6227520,6,6270,"JUCAR, RIO","ALCALA DEL JUCAR","ES",39.19421,-1.42779,10785,520,1915,2017,103,48.15209571,NA,NA,NA,NA,1915,2017,103,"13.734","0.433115424","40.15905647",14.63
6232900,6,6321,"MUONIONJOKI","KALLIO","SE",67.2238,23.5488,14340,-999,1911,1988,78,0,1911,1988,78,0,1911,1988,78,"159.545","5.03141112","350.8654895",75.61
6232901,6,6321,"MUONIONJOKI","KALLIO 2","SE",67.2233,23.5512,14477.1,-999,1911,2021,111,0.06933439,1987,2018,32,0,1911,2021,111,"166.462","5.249545632","362.610304",0.2
6232910,6,6321,"TORNEALVEN","KUKKOLANKOSKI OEVRE","SE",66.0307,24.0211,33929.6,-999,1911,2020,110,0,1911,2017,107,2.414330218,1911,2020,110,"389.962","12.29784163","362.4517127",0
6232911,6,6321,"TORNEALVEN","PAJALA PUMPHUS","SE",67.2074,23.3959,11038.1,-999,1940,2021,82,0.020124774,1969,2018,50,0,1940,2021,82,"141.558","4.464173088","404.4331079",0
6233201,6,6330,"DALALVEN","AELVKARLEBY KRV","SE",60.5636,17.4419,28920.5,-999,1976,2021,46,0,1976,2018,43,0,1976,2021,46,"353.026","11.13302794","384.9528167",0
6233203,6,6330,"OSTERDALALVEN","SILJAN","SE",60.6,15.01,12270.6,-999,1909,2018,110,1.366453444,NA,NA,NA,NA,1909,2018,110,"21.82","0.68811552","56.07839225",2.44
6233204,6,6330,"OSTERDALALVEN","GRADA KRV","SE",60.6035,15.0143,12270.6,-999,1952,2021,70,0,NA,NA,NA,NA,1952,2021,70,"n.a.","n.a.","n.a.",0
6233221,6,6330,"LJUSNAN","LJUSNE STROEMMAR KRV","SE",61.2123,17.0804,19816.9,-999,1951,2021,71,0,1951,2018,68,0,1951,2021,71,"227.16","7.16371776","361.4953782",0
6233301,6,6334,"MOTALA STROM","HOLMEN","SE",58.5887,16.1697,15394.9,-999,1934,2021,88,0.031774276,1991,2018,28,0,1934,2021,88,"90.246","2.845997856","184.8662775",0
6233315,6,6335,"GOTA ALV","VARGOENS KRV","SE",58.3551,12.3749,46882.7,44,1850,2020,171,0.003202203,1807,2018,212,0.039370079,1807,2020,214,"531.458","16.76005949","357.4892122",0
6233320,6,6335,"VANERN","VAENERN","SE",58.38,12.32,46830,-999,1807,2021,215,0.246431216,NA,NA,NA,NA,1807,2021,215,"534.76","16.86419136","360.1151262",0.2
6233401,6,6330,"INDALSALVEN","BERGEFORSENS KRV","SE",62.5197,17.3874,25760.7,-999,1965,2021,57,0,1965,2018,54,0,1965,2021,57,"445.584","14.05193702","545.4796269",0
6233410,6,6330,"NORRSTROM","OEVRE STOCKHOLM","SE",59.3,18.07,22638.8,-999,1901,2015,115,3.466419065,NA,NA,NA,NA,1901,2015,115,"173.383","5.467806288","241.5236801",10.16
6233502,6,6330,"UMEALVEN","STORNORRFORS KRV","SE",63.8535,20.0488,26567.8,-999,1918,2021,104,0.002670869,1958,2018,61,1.648351648,1918,2021,104,"442.452","13.95316627","525.1908804",0
6233510,6,6330,"VINDELALVEN","GRANAKER","SE",64.2233,19.7036,11846.3,-999,1911,2021,111,0.002481944,1979,2018,40,0,1911,2021,111,"179.98","5.67584928","479.1242228",0
6233551,6,6330,"LJUNGAN","SKALLBOELE KRV","SE",62.3636,16.9619,12087.5,-999,1956,2021,66,0,1956,2018,63,0,1956,2021,66,"125.342","3.952785312","327.0142968",0
6233650,6,6331,"ANGERMANALVEN","SOLLEFTEA KRV","SE",63.1719,17.2655,30638,4,1909,2020,112,0.00244451,1965,2018,54,0,1909,2020,112,"486.506","15.34245322","500.7654944",0
6233652,6,6331,"ANGERMANALVEN","NAMFORSENS KRV","SE",63.440256,16.881604,22351.7,-999,1946,2017,72,0,NA,NA,NA,NA,1946,2017,72,"322.018","10.15515965","454.3350013",7.32
6233690,6,6330,"SKELLEFTEALVEN","KVISTFORSENS KRV","SE",64.7445,20.8633,11308.7,-999,1962,2021,60,0,1962,2018,57,0.295857988,1962,2021,60,"160.11","5.04922896","446.4906629",0
6233710,6,6330,"PITEALVEN","SIKFORS KRV","SE",65.5328,21.2088,10816.6,-999,1928,2020,93,0,1928,2018,91,2.022058824,1928,2020,93,"160.665","5.06673144","468.4218183",0
6233750,6,6333,"LULEALVEN","BODENS KRV (+ VATTENVERK, TRANGFORS)","SE",65.8076,21.6705,24923.5,11,1900,2021,122,0.002262648,1900,2018,119,0.842696629,1900,2021,122,"507.149","15.99345086","641.7016416",0
6233850,6,6332,"KALIXALVEN","RAEKTFORS","SE",66.1697,22.812,23102.9,-999,1937,2021,85,0,1937,2018,82,0,1937,2021,85,"292.154","9.213368544","398.7970577",0
6242100,6,6421,"DANUBE RIVER","LINZ","AT",48.31,14.3,79490,248,1931,1999,69,1.448297754,1931,1970,40,0,1931,1999,69,"1464.962","46.19904163","581.1931266",51.22
6242300,6,6421,"DANUBE RIVER","MELK (STROM-KM 2035.98)","AT",48.234444,15.33,94813.3,199.97,1979,2017,39,0,NA,NA,NA,NA,1979,2017,39,"1849.376","58.32192154","615.1238438",5.49
6242401,6,6421,"DANUBE RIVER","KIENSTOCK","AT",48.3833,15.4622,95970,194,1976,2017,42,0,NA,NA,NA,NA,1976,2017,42,"1859.602","58.64440867","611.0702164",4.88
6242500,6,6421,"DANUBE RIVER","WIEN-NUSSDORF","AT",48.25,16.3,101700,156,1931,1990,60,0,1931,1970,40,0,1931,1990,60,"1921.806","60.60607402","595.9299313",70.73
6242501,6,6421,"DANUBE RIVER","KORNEUBURG","AT",48.360416,16.34375,101536.6,159.87,1996,2017,22,0,NA,NA,NA,NA,1996,2017,22,"1885.926","59.47456234","585.7450647",46.34
6242700,6,6421,"DANUBE RIVER","HAINBURG","AT",48.149444,16.940278,104727.1,135.25,1977,2017,41,0,NA,NA,NA,NA,1977,2017,41,"1920.743","60.57255125","578.3846898",4.88
6242800,6,6421,"DANUBE RIVER","THEBNERSTRASSL","AT",48.16694444,16.985,131384,133.26,1999,2017,19,0,NA,NA,NA,NA,1999,2017,19,"2019.713","63.69366917","484.7901508",55.69
6242820,6,6421,"MORAVA","ANGERN AN DER MARCH","AT",48.38361111,16.835,25623.8,139.74,1977,2017,41,0,NA,NA,NA,NA,1977,2017,41,"103.742","3.271607712","127.6784752",4.88
6242830,6,6421,"THAYA","BERNHARDSTHAL (STAATSGRENZPUNKT IX)","AT",48.71666667,16.89,12623,152.51,1999,2017,19,0,NA,NA,NA,NA,1999,2017,19,"37.004","1.166958144","92.4469733",53.66
6243850,6,6431,"INN","SCHAERDING","AT",48.4361,13.4417,25663.8,299.8,1951,2017,67,0,1930,1984,55,0,1930,2017,88,"729.373","23.00150693","896.2627097",4.88
6246400,6,6461,"DRAVA RIVER","LAVAMUEND","AT",46.64111111,14.94361111,11051.8,338,2009,2017,9,0,NA,NA,NA,NA,2009,2017,9,"265.981","8.387976816","758.9692915",78.05
6273302,6,6731,"DAUGAVA","VITEBSK","BY",55.2,30.2,27300,-999,1992,2000,9,32.10262829,NA,NA,NA,NA,1992,2000,9,"193.862","6.113632032","223.9425653",85.98
6273303,6,6731,"DAUGAVA","POLATSK","BY",55.48333333,28.76666667,41700,-999,1992,2000,9,32.72841051,NA,NA,NA,NA,1992,2000,9,"242.65","7.6522104","183.5062446",86.18
6274153,6,6741,"NEMUNAS","BELITSA","BY",53.63333333,25.31666667,16700,-999,1992,2000,9,31.35168961,NA,NA,NA,NA,1992,2000,9,"98.781","3.115157616","186.5363842",85.37
6274155,6,6741,"NEMUNAS","GRODNO","BY",53.68333333,23.81666667,33600,-999,1992,2000,9,31.34188302,NA,NA,NA,NA,1992,2000,9,"184.19","5.80861584","172.8754714",85.37
6274157,6,6741,"NEMUNAS","MOSTY","BY",53.41666667,24.63333333,25600,-999,1992,2000,9,31.35168961,NA,NA,NA,NA,1992,2000,9,"142.6","4.4970336","175.665375",85.37
6274691,6,6741,"NERYS","MICHALISHKI","BY",54.81666667,26.16666667,10300,-999,1992,2000,9,31.34188302,NA,NA,NA,NA,1992,2000,9,"51.51","1.62441936","157.7106175",85.37
6279500,6,6792,"PRYPYATS'","MOZYR","BY",52.05,29.2667,101000,113,2003,2017,15,0,1965,2002,38,0,1965,2017,53,"402.811","12.7030477","125.7727495",4.88
6335020,6,6351,"RHINE RIVER","REES","DE",51.756918,6.395395,159300,8.74,1814,2019,206,6.743087435,NA,NA,NA,NA,1814,2019,206,"2247.099","70.86451406","444.8494292",0
